"TAHUN","MAHASISWA","SKOR_MAT","SKOR_FIS","SKOR_ING","SKOR_IND","SKOR_SKO","SKOR_SKO_NALAR","SKOR_SKO_PAHAM","SKOR_SKO_BACAAN","SKOR_SKO_KUANTITATIF","SKOR_BENAR_SEMUA","SKOR_TOTAL"
2024,26354,30,,54,90,,80,120,136,48,1000,55.8
2024,26488,102,,66,54,,56,80,64,120,1000,54.2
2024,26340,12,,60,66,,96,40,88,80,1000,44.2
2024,26515,72,,60,96,,144,112,104,80,1000,66.8
2024,26275,30,,72,90,,104,136,136,144,1000,71.2
2024,26504,36,,78,54,,72,96,80,64,1000,48
2024,26476,18,,36,78,,56,64,80,24,1000,35.6
2024,26331,18,,42,60,,104,112,104,96,1000,53.6
2024,26286,24,,66,54,,104,120,128,120,1000,61.6
2024,26394,18,,24,48,,72,72,96,72,1000,40.2
2024,26559,36,,60,96,,64,88,80,40,1000,46.4
2024,26652,66,,72,30,,80,96,80,40,1000,46.4
2024,26313,84,,102,72,,128,96,88,104,1000,67.4
2024,26597,36,,84,54,,48,96,88,32,1000,43.8
2024,26326,42,,90,72,,88,112,88,64,1000,55.6
2024,26608,120,,102,72,,104,96,112,120,1000,72.6
2024,26525,12,,30,48,,80,128,104,72,1000,47.4
2024,26483,72,,24,60,,112,64,104,88,1000,52.4
2024,26580,42,,30,60,,112,80,72,128,1000,52.4
2024,26407,66,,60,66,,112,128,112,128,1000,67.2
2024,26372,102,,30,18,,96,64,56,136,1000,50.2
2024,26297,30,,96,90,,88,104,64,56,1000,52.8
2024,26456,36,,84,42,,80,104,104,64,1000,51.4
2024,26343,48,,54,78,,120,96,96,64,1000,55.6
2024,26697,48,,18,66,,112,136,96,96,1000,57.2
2024,26364,60,,72,60,,72,88,96,48,1000,49.6
2024,26552,36,,60,66,,88,112,120,40,1000,52.2
2024,26475,30,,60,84,,56,104,104,56,1000,49.4
2024,26330,30,,24,72,,96,128,104,24,1000,47.8
2024,26615,90,,108,90,,128,128,128,120,1000,79.2
2024,26551,30,,36,42,,64,96,88,64,1000,42
2024,26465,60,,30,72,,96,88,104,104,1000,55.4
2024,26703,48,,42,72,,152,120,96,88,1000,61.8
2024,26643,30,,78,66,,64,88,64,80,1000,47
2024,26303,78,,18,42,,72,80,72,104,1000,46.6
2024,26480,72,,72,54,,112,96,112,104,1000,62.2
2024,26584,108,,60,12,,64,104,96,136,1000,58
2024,26481,30,,36,54,,56,112,104,56,1000,44.8
2024,26382,54,,90,78,,112,112,104,72,1000,62.2
2024,26437,48,,36,66,,112,80,112,120,1000,57.4
2024,26632,60,,90,66,,96,96,48,88,1000,54.4
2024,26344,42,,60,78,,72,120,88,80,1000,54
2024,26540,48,,54,72,,96,72,72,48,1000,46.2
2024,26710,60,,24,90,,120,120,112,40,1000,56.6
2024,26600,36,,30,24,,48,64,88,40,1000,33
2024,26468,60,,102,84,,112,88,88,120,1000,65.4
2024,26299,42,,90,66,,64,120,120,72,1000,57.4
2024,26358,48,,96,72,,88,112,64,112,1000,59.2
2024,26460,18,,60,78,,112,104,88,96,1000,55.6
2024,26543,36,,102,78,,88,104,64,64,1000,53.6
2024,26285,48,,48,66,,56,72,64,120,1000,47.4
2024,26592,66,,42,36,,96,80,96,80,1000,49.6
2024,26564,60,,72,78,,96,104,104,80,1000,59.4
2024,26383,66,,102,78,,80,64,56,128,1000,57.4
2024,26274,42,,102,78,,112,88,64,64,1000,55
2024,26471,24,,96,96,,104,96,112,88,1000,61.6
2024,26342,66,,24,60,,120,96,88,80,1000,53.4
2024,26438,48,,54,78,,72,96,80,72,1000,50
2024,26359,36,,78,66,,80,56,128,88,1000,53.2
2024,26280,0,,18,18,,72,88,80,48,1000,32.4
2024,26565,90,,84,72,,128,112,104,88,1000,67.8
2024,26720,42,,6,30,,24,72,64,32,1000,27
2024,26302,72,,36,66,,96,112,128,112,1000,62.2
2024,26531,54,,84,102,,88,96,96,64,1000,58.4
2024,26402,30,,48,84,,72,88,88,64,1000,47.4
2024,26350,90,,24,78,,120,136,136,136,1000,72
2024,26357,30,,30,48,,104,96,96,88,1000,49.2
2024,26353,36,,6,66,,112,104,104,88,1000,51.6
2024,26463,54,,60,78,,64,128,88,32,1000,50.4
2024,26556,72,,60,84,,120,128,80,88,1000,63.2
2024,26673,36,,72,48,,48,88,88,96,1000,47.6
2024,26705,42,,60,54,,80,112,112,56,1000,51.6
2024,26282,84,,60,84,,120,96,96,64,1000,60.4
2024,26428,90,,102,84,,88,96,104,104,1000,66.8
2024,26415,30,,72,48,,72,72,88,64,1000,44.6
2024,26339,72,,90,84,,96,112,72,80,1000,60.6
2024,26363,36,,48,18,,96,48,40,32,1000,31.8
2024,26553,18,,48,78,,88,112,88,120,1000,55.2
2024,26398,72,,60,54,,112,96,80,152,1000,62.6
2024,26349,48,,66,78,,136,136,112,72,1000,64.8
2024,26373,72,,30,42,,80,104,88,48,1000,46.4
2024,26322,48,,66,54,,64,120,104,88,1000,54.4
2024,26384,12,,78,24,,64,72,48,64,1000,36.2
2024,26510,18,,48,78,,80,96,96,8,1000,42.4
2024,26307,30,,12,48,,96,64,56,24,1000,33
2024,26633,90,,102,78,,152,112,56,64,1000,65.4
2024,26291,18,,66,54,,96,104,104,112,1000,55.4
2024,26293,48,,102,84,,136,88,72,56,1000,58.6
2024,26557,36,,18,66,,88,96,80,160,1000,54.4
2024,26422,36,,48,60,,64,88,104,80,1000,48
2024,26614,36,,48,90,,80,104,104,64,1000,52.6
2024,26419,60,,24,30,,104,88,88,128,1000,52.2
2024,26534,48,,24,96,,64,128,112,32,1000,50.4
2024,26317,18,,36,78,,72,80,120,104,1000,50.8
2024,26341,18,,66,96,,80,112,112,32,1000,51.6
2024,26631,72,,54,90,,136,88,112,96,1000,64.8
2024,26361,72,,30,60,,96,104,80,40,1000,48.2
2024,26610,78,,54,72,,104,104,112,128,1000,65.2
2024,26316,24,,36,78,,64,112,104,72,1000,49
2024,26496,48,,66,72,,96,88,64,56,1000,49
2024,26301,54,,54,72,,104,96,80,72,1000,53.2
2024,26625,24,,24,48,,96,88,80,96,1000,45.6
2024,26484,84,,72,90,,72,104,104,96,1000,62.2
2024,26613,54,,96,48,,128,104,96,120,1000,64.6
2024,26687,36,,30,30,,96,56,40,48,1000,33.6
2024,26452,18,,18,36,,80,104,80,88,1000,42.4
2024,26682,60,,72,84,,88,96,40,72,1000,51.2
2024,26374,30,,60,102,,88,80,72,64,1000,49.6
2024,26527,42,,42,66,,112,104,104,64,1000,53.4
2024,26699,84,,54,90,,112,104,88,96,1000,62.8
2024,26441,54,,90,60,,64,104,104,96,1000,57.2
2024,26649,48,,102,66,,96,104,80,120,1000,61.6
2024,26585,18,,54,48,,112,120,120,88,1000,56
2024,26603,48,,48,60,,56,128,64,56,1000,46
2024,26577,54,,54,66,,96,88,88,56,1000,50.2
2024,26622,42,,84,72,,40,88,96,48,1000,47
2024,26664,36,,66,66,,112,88,112,72,1000,55.2
2024,26672,48,,72,96,,104,120,88,56,1000,58.4
2024,26674,84,,102,24,,104,80,88,48,1000,53
2024,26650,24,,42,54,,56,96,112,40,1000,42.4
2024,26539,42,,90,96,,104,64,80,80,1000,55.6
2024,26581,24,,12,36,,48,48,56,40,1000,26.4
2024,26583,60,,24,78,,96,120,80,104,1000,56.2
2024,26593,48,,78,66,,96,96,104,72,1000,56
2024,26612,54,,102,96,,128,104,104,96,1000,68.4
2024,26620,42,,66,84,,80,128,72,72,1000,54.4
2024,26635,66,,84,60,,88,120,56,80,1000,55.4
2024,26582,60,,72,84,,120,112,64,88,1000,60
2024,26595,42,,18,42,,112,96,112,72,1000,49.4
2024,26646,72,,72,60,,80,80,112,88,1000,56.4
2024,26684,60,,84,78,,80,88,96,104,1000,59
2024,26698,24,,54,42,,88,128,64,40,1000,44
2024,26547,48,,78,78,,128,104,104,32,1000,57.2
2024,26683,96,,78,48,,72,88,80,88,1000,55
2024,26693,6,,0,0,,80,80,112,64,1000,34.2
2024,26549,36,,96,66,,88,72,80,80,1000,51.8
2024,26695,30,,90,0,,48,104,32,0,1000,30.4
2024,26714,54,,84,60,,88,80,72,48,1000,48.6
2024,26713,66,,72,60,,112,104,88,96,1000,59.8
2024,26520,54,,42,54,,128,104,136,96,1000,61.4
2024,26537,54,,42,78,,112,112,104,16,1000,51.8
2024,26538,24,,24,24,,48,48,88,40,1000,29.6
2024,26541,72,,102,84,,96,88,88,120,1000,65
2024,26717,30,,54,66,,104,112,72,88,1000,52.6
2024,26587,84,,30,48,,88,112,96,120,1000,57.8
2024,26599,90,,84,90,,40,64,72,24,1000,46.4
2024,26653,90,,108,42,,144,96,104,80,1000,66.4
2024,26654,66,,96,84,,96,112,112,128,1000,69.4
2024,26655,30,,84,84,,120,80,88,96,1000,58.2
2024,26574,60,,108,48,,64,104,56,72,1000,51.2
2024,26586,12,,48,90,,64,120,120,72,1000,52.6
2024,26626,60,,102,72,,96,112,72,56,1000,57
2024,26636,30,,36,90,,88,128,80,40,1000,49.2
2024,26651,42,,102,90,,104,88,48,56,1000,53
2024,26668,18,,18,30,,96,80,80,40,1000,36.2
2024,26669,24,,72,48,,72,80,96,144,1000,53.6
2024,26671,66,,42,60,,64,112,120,64,1000,52.8
2024,26536,78,,102,78,,72,72,80,104,1000,58.6
2024,26546,48,,102,54,,104,80,120,88,1000,59.6
2024,26716,12,,24,30,,120,104,88,128,1000,50.6
2024,26679,84,,72,72,,104,96,96,104,1000,62.8
2024,26719,30,,42,66,,72,96,72,80,1000,45.8
2024,26616,18,,66,102,,72,112,112,48,1000,53
2024,26709,36,,48,36,,96,72,80,80,1000,44.8
2024,26725,30,,60,60,,112,88,72,40,1000,46.2
2024,26700,48,,60,66,,104,72,104,48,1000,50.2
2024,26688,18,,66,66,,88,104,128,56,1000,52.6
2025,28859,30,,48,78,,56,80,64,56,1000,41.2
2025,28863,78,,120,114,,104,136,112,144,1000,80.8
2025,28864,36,,30,48,,88,72,80,96,1000,45
2025,28868,60,,108,84,,104,112,64,112,1000,64.4
2025,28877,42,,78,90,,88,112,112,64,1000,58.6
2025,28789,66,,114,120,,112,128,112,144,1000,79.6
2025,28880,96,,120,120,,120,88,144,88,1000,77.6
2025,28886,36,,102,114,,96,136,96,72,1000,65.2
2025,28888,30,,90,96,,80,112,120,72,1000,60
2025,28893,36,,42,66,,112,128,96,64,1000,54.4
2025,28902,42,,66,54,,80,112,80,48,1000,48.2
2025,28843,36,,102,102,,96,104,120,32,1000,59.2
2025,28654,30,,42,72,,112,120,88,72,1000,53.6
2025,29095,0,,18,54,,136,96,80,72,1000,45.6
2025,28970,54,,18,96,,104,104,104,96,1000,57.6
2025,28735,24,,12,66,,96,128,120,64,1000,51
2025,28923,18,,24,108,,104,120,104,64,1000,54.2
2025,28871,108,,90,102,,64,96,120,160,1000,74
2025,29077,30,,48,90,,64,96,88,56,1000,47.2
2025,29075,66,,42,60,,64,88,48,88,1000,45.6
2025,28710,66,,102,102,,48,96,56,96,1000,56.6
2025,29048,36,,60,60,,40,88,72,32,1000,38.8
2025,28776,60,,78,78,,112,112,64,96,1000,60
2025,28651,30,,12,54,,120,64,72,24,1000,37.6
2025,28679,102,,108,120,,96,120,128,144,1000,81.8
2025,28874,42,,84,66,,72,64,128,96,1000,55.2
2025,28849,30,,78,90,,120,88,96,48,1000,55
2025,28670,24,,60,108,,112,96,88,48,1000,53.6
2025,28989,90,,114,102,,96,96,112,104,1000,71.4
2025,28828,24,,18,54,,104,136,72,64,1000,47.2
2025,28905,36,,48,72,,24,64,88,40,1000,37.2
2025,28909,78,,66,114,,64,80,96,88,1000,58.6
2025,28911,66,,36,90,,112,120,72,120,1000,61.6
2025,28914,30,,12,90,,120,104,80,48,1000,48.4
2025,28916,60,,96,90,,96,128,88,80,1000,63.8
2025,28921,18,,30,54,,40,64,48,48,1000,30.2
2025,28924,78,,36,78,,72,112,80,144,1000,60
2025,28928,72,,108,96,,136,128,112,136,1000,78.8
2025,28931,66,,84,102,,104,56,104,56,1000,57.2
2025,28933,96,,102,96,,64,96,104,128,1000,68.6
2025,28934,30,,84,60,,24,80,56,24,1000,35.8
2025,28936,102,,120,120,,152,104,120,128,1000,84.6
2025,28837,54,,48,42,,112,120,88,104,1000,56.8
2025,28760,60,,114,84,,120,88,88,64,1000,61.8
2025,28803,24,,36,72,,104,104,88,64,1000,49.2
2025,28655,66,,30,66,,104,120,104,96,1000,58.6
2025,29066,36,,48,84,,64,80,88,64,1000,46.4
2025,28870,18,,48,78,,80,64,40,48,1000,37.6
2025,28899,36,,78,78,,120,96,112,64,1000,58.4
2025,28826,12,,66,84,,104,104,88,40,1000,49.8
2025,28952,24,,36,54,,88,80,56,40,1000,37.8
2025,28741,24,,78,102,,104,128,96,64,1000,59.6
2025,28906,42,,54,84,,128,120,112,88,1000,62.8
2025,28756,72,,120,114,,88,96,136,104,1000,73
2025,28790,12,,30,72,,104,96,80,72,1000,46.6
2025,28894,90,,114,108,,112,88,104,136,1000,75.2
2025,29033,42,,90,96,,72,80,96,48,1000,52.4
2025,28754,66,,30,78,,120,88,88,120,1000,59
2025,28687,30,,12,66,,64,104,80,80,1000,43.6
2025,28938,42,,30,90,,104,72,72,80,1000,49
2025,28937,60,,108,48,,120,88,80,120,1000,62.4
2025,28949,90,,90,102,,136,88,96,144,1000,74.6
2025,28980,78,,84,84,,88,56,96,104,1000,59
2025,28985,60,,72,108,,88,112,120,96,1000,65.6
2025,28988,78,,114,114,,80,112,128,88,1000,71.4
2025,28994,102,,108,72,,128,96,48,48,1000,60.2
2025,28996,78,,114,108,,64,112,72,112,1000,66
2025,29006,90,,78,36,,88,96,152,128,1000,66.8
2025,29009,60,,84,78,,88,64,104,112,1000,59
2025,29010,36,,12,96,,72,112,112,64,1000,50.4
2025,29014,72,,96,114,,96,56,72,72,1000,57.8
2025,28717,60,,90,96,,144,112,112,128,1000,74.2
2025,28695,90,,60,84,,80,64,40,136,1000,55.4
2025,28751,78,,54,78,,64,72,88,104,1000,53.8
2025,29068,24,,30,78,,96,96,80,80,1000,48.4
2025,28910,24,,54,48,,56,88,64,56,1000,39
2025,29070,12,,36,108,,48,64,64,136,1000,46.8
2025,28867,72,,102,84,,56,128,104,80,1000,62.6
2025,29099,36,,30,96,,64,112,104,64,1000,50.6
2025,28858,24,,36,42,,72,64,32,40,1000,31
2025,28738,60,,66,90,,56,128,88,136,1000,62.4
2025,28966,18,,84,90,,72,96,88,48,1000,49.6
2025,28935,48,,18,66,,104,104,48,104,1000,49.2
2025,28964,12,,72,90,,88,96,56,64,1000,47.8
2025,28941,78,,120,114,,80,104,120,136,1000,75.2
2025,28777,12,,72,78,,96,112,88,32,1000,49
2025,28686,54,,120,114,,80,120,112,88,1000,68.8
2025,28835,48,,42,96,,80,120,72,56,1000,51.4
2025,28782,96,,102,108,,120,112,104,120,1000,76.2
2025,28774,90,,96,108,,128,40,64,128,1000,65.4
2025,28694,18,,84,96,,128,104,88,112,1000,63
2025,28866,36,,108,90,,72,80,80,104,1000,57
2025,28755,84,,30,90,,64,104,96,88,1000,55.6
2025,29020,84,,114,120,,136,96,96,152,1000,79.8
2025,29021,36,,54,90,,96,80,80,112,1000,54.8
2025,29026,72,,60,96,,104,88,96,112,1000,62.8
2025,29030,36,,18,66,,104,80,64,8,1000,37.6
2025,29032,48,,108,108,,72,88,80,40,1000,54.4
2025,29038,102,,84,96,,128,96,80,120,1000,70.6
2025,29041,90,,114,114,,104,88,128,112,1000,75
2025,29049,12,,36,78,,120,96,72,56,1000,47
2025,29054,60,,48,84,,88,96,72,56,1000,50.4
2025,29057,48,,48,90,,112,120,104,112,1000,57.6
2025,29064,30,,90,78,,104,96,96,48,1000,54.2
2025,28727,30,,54,60,,88,96,80,40,1000,44.8
2025,28682,96,,108,120,,120,144,120,96,1000,80.4
2025,28665,54,,78,66,,88,80,104,96,1000,56.6
2025,28743,96,,96,120,,96,112,120,120,1000,76
2025,28861,18,,72,96,,112,128,96,120,1000,64.2
2025,29005,18,,24,42,,88,80,24,40,1000,31.6
2025,29087,84,,66,60,,48,72,56,120,1000,50.6
2025,29086,0,,6,90,,136,128,128,104,1000,59.2
2025,28932,0,,0,0,,128,120,144,80,1000,47.2
2025,29096,42,,42,48,,104,120,72,80,1000,50.8
2025,29028,72,,96,108,,80,80,136,88,1000,66
2025,28892,54,,114,108,,80,56,104,128,1000,64.4
2025,28883,90,,96,120,,88,136,128,152,1000,81
2025,28775,102,,114,114,,104,120,104,144,1000,80.2
2025,28975,54,,120,114,,96,104,136,120,1000,74.4
2025,28800,30,,36,102,,120,112,104,64,1000,56.8
2025,28673,84,,108,90,,80,128,88,144,1000,72.2
2025,28879,30,,84,96,,112,72,112,40,1000,54.6
2025,28818,66,,36,84,,96,72,120,80,1000,55.4
2025,29091,18,,30,78,,80,88,80,80,1000,45.4
2025,28703,24,,60,96,,120,80,64,24,1000,46.8
2025,28872,72,,108,96,,104,88,96,128,1000,69.2
2025,29065,18,,60,120,,120,96,88,56,1000,55.8
2025,29073,24,,48,90,,64,80,88,80,1000,47.4
2025,29079,0,,12,102,,136,96,88,112,1000,54.6
2025,29080,48,,18,66,,80,136,112,64,1000,52.4
2025,29081,12,,18,60,,96,64,80,104,1000,43.4
2025,29085,30,,72,96,,120,104,104,72,1000,59.8
2025,29088,24,,60,54,,104,88,80,32,1000,44.2
2025,29100,36,,42,72,,80,120,64,64,1000,47.8
2025,29101,72,,72,84,,64,72,88,80,1000,53.2
2025,28857,24,,30,96,,104,128,72,32,1000,48.6
2025,28819,0,,24,102,,104,88,88,144,1000,55
2025,28724,60,,108,114,,112,80,96,112,1000,68.2
2025,29092,42,,30,90,,96,112,64,32,1000,46.6
2025,28739,30,,84,84,,80,96,96,80,1000,55
2025,29102,30,,24,36,,8,56,72,40,1000,26.6
2025,28817,30,,102,90,,96,72,72,88,1000,55
2025,29024,84,,84,60,,40,48,40,120,1000,47.6
2025,28759,60,,48,96,,120,104,96,96,1000,62
2025,29013,96,,114,90,,104,64,88,88,1000,64.4
2025,28948,24,,84,72,,128,104,112,64,1000,58.8
2025,29025,60,,96,102,,96,112,96,80,1000,64.2
2025,29034,48,,102,102,,112,88,88,144,1000,68.4
2025,29035,24,,24,90,,120,104,64,88,1000,51.4
2025,29059,36,,48,78,,104,88,80,64,1000,49.8
2025,29074,42,,42,66,,64,72,80,80,1000,44.6
2025,28643,24,,30,66,,16,72,72,40,1000,32
2025,28900,30,,84,90,,112,136,144,80,1000,67.6
2025,28918,48,,60,84,,96,104,64,96,1000,55.2
2025,28855,36,,42,108,,88,120,88,104,1000,58.6
2025,28885,24,,78,78,,80,104,56,64,1000,48.4
2025,28940,12,,30,30,,32,48,24,40,1000,21.6
2025,28845,30,,96,90,,112,112,112,64,1000,61.6
2025,28781,108,,114,120,,104,128,120,104,1000,79.8
2025,28691,18,,18,36,,24,40,48,32,1000,21.6
2025,28992,96,,120,120,,128,128,96,88,1000,77.6
2025,29046,102,,90,90,,88,112,120,128,1000,73
2025,28729,54,,108,102,,128,64,88,144,1000,68.8
2025,28947,24,,24,96,,136,104,120,88,1000,59.2
2025,28953,36,,84,78,,88,112,120,48,1000,56.6
2025,28955,30,,36,102,,104,104,72,72,1000,52
2025,28956,30,,102,102,,128,112,88,64,1000,62.6
2025,28974,102,,102,84,,64,96,80,120,1000,64.8
2025,28981,42,,84,78,,112,96,96,72,1000,58
2025,28982,12,,36,90,,56,96,120,24,1000,43.4
2025,29043,30,,42,84,,80,112,128,72,1000,54.8
2025,29047,24,,48,66,,120,120,104,64,1000,54.6
2025,29071,36,,54,84,,80,104,88,56,1000,50.2
2025,28758,36,,90,78,,104,136,96,136,1000,67.6
2025,28671,36,,48,96,,104,120,96,56,1000,55.6
2025,28742,78,,114,114,,72,104,136,152,1000,77
2025,28749,42,,36,114,,88,112,104,104,1000,60
2025,28995,24,,42,72,,96,104,80,88,1000,50.6
2025,28962,48,,78,78,,72,104,88,56,1000,52.4
2025,28998,96,,114,120,,80,48,144,120,1000,72.2
2025,28984,12,,60,90,,128,96,64,56,1000,50.6
2025,28833,24,,12,60,,128,72,72,48,1000,64.4
2025,28657,48,,54,60,,64,80,72,64,1000,44.2
2025,29060,36,,36,84,,72,96,128,24,1000,47.6
2025,29055,18,,60,84,,80,112,112,40,1000,50.6
2025,28718,72,,108,114,,120,128,128,136,1000,80.6
2025,28675,0,,0,0,,136,112,128,96,1000,47.2
2025,28770,30,,84,84,,112,112,88,72,1000,58.2
2025,29062,30,,36,96,,112,88,88,88,1000,53.8
2025,28925,36,,54,42,,120,96,88,56,1000,49.2
2025,28929,24,,36,48,,40,48,80,48,1000,32.4
2025,28889,36,,30,78,,112,136,72,88,1000,55.2
2025,28851,60,,72,78,,104,88,96,104,1000,60.2
2025,28722,84,,114,120,,104,96,136,96,1000,75
2025,28850,24,,84,84,,56,72,56,40,1000,41.6
2025,28725,18,,108,96,,64,64,112,88,1000,55
2025,28991,24,,42,60,,56,104,128,32,1000,44.6
2025,28884,30,,114,90,,88,160,104,64,1000,65
2025,28792,30,,30,72,,120,104,80,24,1000,46
2025,28979,30,,102,102,,120,120,96,56,1000,62.6
2025,29089,30,,24,78,,96,104,80,72,1000,48.4
2025,28644,66,,90,90,,64,88,64,112,1000,57.4
2025,28716,42,,72,84,,104,88,88,64,1000,54.2
2025,29045,42,,114,102,,96,128,88,64,1000,63.4
2025,28834,30,,60,48,,136,104,88,96,1000,56.2
2025,28976,54,,102,114,,88,144,120,136,1000,75.8
2025,29061,36,,54,78,,136,72,80,56,1000,51.2
2025,28908,24,,36,84,,120,96,112,48,1000,52
2025,28811,18,,24,84,,72,104,48,48,1000,39.8
2025,28856,66,,72,78,,120,64,72,96,1000,56.8
2025,28945,18,,18,78,,120,104,112,80,1000,53
2025,28708,96,,96,84,,104,96,88,136,1000,70
2025,28990,36,,72,102,,120,80,104,80,1000,59.4
2025,28898,84,,108,120,,112,104,120,120,1000,76.8
2025,28653,60,,48,96,,112,88,88,120,1000,61.2
2025,29084,36,,36,84,,80,96,96,56,1000,48.4
2025,28667,72,,78,54,,32,88,104,120,1000,54.8
2025,28943,66,,72,102,,80,88,88,112,1000,60.8
2025,28810,30,,24,78,,64,64,88,24,1000,37.2
2025,28813,78,,84,66,,104,136,112,120,1000,70
2025,28688,84,,108,114,,80,104,120,112,1000,72.2
2025,29039,30,,36,66,,80,96,48,40,1000,39.6
2025,28875,0,,48,90,,88,96,96,40,1000,45.8
2025,28973,90,,120,120,,136,104,112,160,1000,84.2
2025,28809,96,,72,102,,144,96,80,136,1000,72.6
2025,29031,72,,66,84,,88,120,96,88,1000,61.4
2025,29004,30,,42,84,,120,72,96,88,1000,53.2
2025,28904,90,,108,96,,96,88,120,112,1000,71
2025,28844,90,,114,120,,120,136,112,136,1000,82.8
2025,28963,36,,72,84,,88,88,112,120,1000,60
2025,29078,30,,36,66,,96,96,88,104,1000,51.6
2025,29093,36,,36,90,,96,104,80,88,1000,53
2025,28804,42,,24,96,,128,72,120,88,1000,57
2025,28825,78,,114,120,,112,72,120,136,1000,75.2
2025,28795,84,,96,102,,112,120,96,136,1000,74.6
2025,28836,24,,36,54,,40,40,40,40,1000,27.4
2025,28656,90,,120,120,,120,120,128,112,1000,81
2025,28709,90,,114,72,,112,88,88,120,1000,68.4
2025,29050,42,,54,72,,112,88,64,88,1000,52
2025,28882,30,,54,102,,128,88,96,64,1000,56.2
2025,29007,24,,42,90,,88,72,112,136,1000,56.4
2025,28917,18,,96,66,,136,80,88,64,1000,54.8
2025,29042,30,,84,78,,128,104,128,56,1000,60.8
2025,28647,30,,72,114,,104,96,80,32,1000,52.8
2025,28677,90,,108,120,,112,144,120,144,1000,83.8
2025,28757,78,,114,114,,88,120,120,120,1000,75.4
2025,28773,36,,72,96,,112,128,112,56,1000,61.2
2025,28702,24,,72,102,,104,80,112,96,1000,59
2025,28887,36,,84,114,,72,104,104,152,1000,66.6
2025,29036,54,,24,66,,120,120,96,56,1000,53.6
2025,29069,30,,60,78,,40,80,48,48,1000,38.4
2025,29094,48,,36,90,,88,80,80,88,1000,51
2025,29056,42,,48,114,,72,104,104,56,1000,54
2025,28723,30,,54,90,,120,96,96,56,1000,54.2
2025,28820,36,,114,114,,112,96,144,128,1000,74.4
2025,28744,48,,96,120,,88,80,144,80,1000,65.6
2025,28780,90,,120,114,,88,80,136,104,1000,73.2
2025,28999,84,,120,114,,120,128,128,128,1000,82.2
2025,28778,18,,42,60,,64,88,80,48,1000,40
2025,28881,72,,48,18,,64,40,40,104,1000,38.6
2025,28930,66,,114,120,,72,104,128,88,1000,69.2
2025,28812,24,,72,96,,96,96,112,136,1000,63.2
2025,29098,30,,42,72,,72,80,80,72,1000,44.8
2025,29017,102,,96,96,,80,96,128,88,1000,68.6
2025,28865,66,,36,48,,128,72,80,112,1000,54.2
2025,28797,84,,102,96,,128,128,104,136,1000,77.8
2025,28784,6,,48,84,,80,112,96,40,1000,46.6
2025,28752,60,,36,96,,112,88,96,88,1000,57.6
2025,28672,60,,60,60,,64,80,56,120,1000,50
2025,28794,108,,120,114,,112,80,48,88,1000,67
2025,28987,42,,78,114,,96,120,104,80,1000,63.4
2025,28965,84,,84,72,,96,112,80,104,1000,63.2
2025,29016,78,,54,114,,64,88,64,96,1000,55.8
2025,28715,72,,78,84,,136,128,112,80,1000,69
2025,28983,42,,108,114,,88,64,72,72,1000,56
2025,28926,24,,60,90,,96,96,80,32,1000,47.8
2025,28968,30,,60,54,,64,56,104,40,1000,40.8
2025,28678,54,,66,90,,136,120,104,96,1000,66.6
2025,28896,12,,24,90,,96,104,72,16,1000,41.4
2025,28762,48,,72,84,,104,104,104,56,1000,57.2
2025,28791,30,,66,84,,120,88,56,56,1000,50
2025,28689,24,,6,54,,80,88,64,40,1000,35.6
2025,28645,84,,120,120,,88,104,96,80,1000,69.2
2025,29082,12,,60,72,,88,72,72,8,1000,38.4
2025,29053,72,,84,78,,104,112,120,72,1000,64.2
2025,28798,90,,114,120,,120,96,144,112,1000,79.6
2025,28912,18,,36,90,,72,88,96,80,1000,48
2025,28957,84,,108,90,,64,80,64,96,1000,58.6
2025,28700,12,,36,84,,80,120,64,8,1000,40.4
2025,28712,36,,78,48,,80,96,88,120,1000,54.6
2025,28734,42,,30,72,,96,72,40,40,1000,39.2
2025,28846,24,,84,96,,112,96,120,96,1000,62.8
2025,28726,102,,114,108,,104,88,88,88,1000,69.2
2025,28764,24,,48,90,,112,72,80,80,1000,50.6
2025,28690,66,,120,54,,72,96,48,64,1000,52
2025,28693,30,,36,102,,80,64,128,128,1000,56.8
2025,28815,18,,6,18,,24,40,64,32,1000,20.2
2025,28993,66,,114,114,,96,88,80,136,1000,69.4
2025,28954,30,,90,78,,72,96,72,64,1000,50.2
2025,28890,30,,12,78,,96,80,64,112,1000,47.2
2025,29052,24,,48,60,,120,104,72,72,1000,50
2025,28683,54,,84,78,,136,96,104,152,1000,70.4
2025,28939,24,,78,78,,120,144,120,88,1000,65.2
2025,29058,18,,36,90,,88,88,88,80,1000,48.8
2025,28950,54,,114,120,,96,80,112,96,1000,67.2
2025,28669,42,,18,114,,112,88,104,112,1000,59
2025,28730,72,,90,90,,104,104,112,72,1000,64.4
2025,28769,90,,120,120,,88,80,104,136,1000,73.8
2025,28720,36,,84,108,,128,136,128,112,1000,73.2
2025,28745,84,,90,54,,120,112,88,128,1000,67.6
2025,29011,78,,114,120,,96,80,72,144,1000,70.4
2025,28913,48,,42,90,,120,96,96,72,1000,56.4
2025,28823,36,,54,102,,72,104,136,48,1000,55.2
2025,29083,90,,66,42,,48,72,56,104,1000,47.8
2025,29051,30,,102,108,,96,112,120,64,1000,63.2
2025,28860,54,,114,96,,64,128,72,64,1000,59.2
