"MAHASISWA","TAHUN","SEMESTER","IPS"
23250,2022,1,4
23251,2022,1,4
23252,2022,1,4
23253,2022,1,4
23254,2022,1,4
23255,2022,1,4
23256,2022,1,4
23257,2022,1,4
23258,2022,1,4
23259,2022,1,3.5
23260,2022,1,4
23261,2022,1,4
23262,2022,1,4
23263,2022,1,4
23264,2022,1,4
23265,2022,1,3.5
23266,2022,1,4
23267,2022,1,4
23268,2022,1,4
23269,2022,1,4
23270,2022,1,4
23271,2022,1,4
23272,2022,1,4
23273,2022,1,4
23274,2022,1,4
23275,2022,1,4
23276,2022,1,4
23277,2022,1,4
23278,2022,1,3.5
23279,2022,1,4
23280,2022,1,3.5
23281,2022,1,4
23282,2022,1,4
23283,2022,1,4
23284,2022,1,4
23285,2022,1,4
23286,2022,1,4
23287,2022,1,4
23288,2022,1,4
22986,2022,1,3.22
22987,2022,1,3.25
22988,2022,1,3
22989,2022,1,3.18
22990,2022,1,3.22
22991,2022,1,3.67
22992,2022,1,3.1
22993,2022,1,3.2
22994,2022,1,3.14
22995,2022,1,3.5
22996,2022,1,3.1
22997,2022,1,3.55
22998,2022,1,3.25
22999,2022,1,3.5
23289,2022,1,4
23290,2022,1,4
23291,2022,1,4
23292,2022,1,4
23293,2022,1,4
23294,2022,1,4
23295,2022,1,4
23296,2022,1,4
23297,2022,1,3.5
23298,2022,1,4
23299,2022,1,4
23300,2022,1,3.5
23301,2022,1,4
23302,2022,1,4
23303,2022,1,4
23304,2022,1,4
16685,2022,4,3.5
16904,2022,4,3
17239,2022,4,0
17722,2022,4,3.13
18156,2022,4,2.5
18202,2022,4,2.5
18269,2022,4,0
18312,2022,4,1
18898,2022,4,3
19058,2022,4,3
19065,2022,4,3
19123,2022,4,3.5
19148,2022,4,3.5
19360,2022,4,3.5
19479,2022,4,3.5
19530,2022,4,3
19601,2022,4,3
19611,2022,4,2.5
20161,2022,4,3
20168,2022,4,3
20193,2022,4,3.5
20206,2022,4,0
20271,2022,4,3
20302,2022,4,0
20337,2022,4,3
20461,2022,4,3.5
20482,2022,4,3
20687,2022,4,3.5
20693,2022,4,3
20698,2022,4,0
20730,2022,4,2
20813,2022,4,2
20831,2022,4,0
20834,2022,4,3
20843,2022,4,4
20896,2022,4,2.67
20939,2022,4,4
20979,2022,4,2.75
20980,2022,4,3.5
21001,2022,4,3.5
21015,2022,4,3
21047,2022,4,0
21058,2022,4,3
21100,2022,4,3
21105,2022,4,3.5
21119,2022,4,2
21142,2022,4,1
21165,2022,4,2.75
21174,2022,4,2.5
21176,2022,4,3.5
21190,2022,4,3.5
21194,2022,4,2.5
21230,2022,4,3
21263,2022,4,3.67
21276,2022,4,3.5
21283,2022,4,2.83
21288,2022,4,3
21379,2022,4,3
21391,2022,4,4
21399,2022,4,3.5
21410,2022,4,3.5
21419,2022,4,0
21437,2022,4,3.5
21446,2022,4,0
21452,2022,4,3.5
21454,2022,4,3
21472,2022,4,3.5
21509,2022,4,2.5
21514,2022,4,0
21522,2022,4,2.5
21548,2022,4,3
21553,2022,4,3
21581,2022,4,2.83
21619,2022,4,3.5
21636,2022,4,4
21637,2022,4,2.75
21649,2022,4,3.5
21667,2022,4,2.5
21672,2022,4,3.33
21676,2022,4,0
21677,2022,4,2
21682,2022,4,3.5
21716,2022,4,3
21717,2022,4,3
21722,2022,4,0.75
21726,2022,4,1
21728,2022,4,3.5
21733,2022,4,2.5
21741,2022,4,3.5
21747,2022,4,3.5
21767,2022,4,1
21769,2022,4,2.5
21783,2022,4,2
21791,2022,4,2
21796,2022,4,3
21804,2022,4,0
21837,2022,4,2.75
22021,2022,4,3
22025,2022,4,0.5
22029,2022,4,3.5
22056,2022,4,3
22071,2022,4,2.5
22083,2022,4,4
22108,2022,4,2
22140,2022,4,0
22166,2022,4,2.5
22196,2022,4,3.5
22215,2022,4,3
22222,2022,4,3
22271,2022,4,4
22298,2022,4,3
22300,2022,4,3.5
22301,2022,4,3.5
22359,2022,4,0
22372,2022,4,0
22412,2022,4,2
22516,2022,4,3.5
22541,2022,4,3
22567,2022,4,3
22571,2022,4,3.5
22607,2022,4,3
22669,2022,4,3.17
22723,2022,4,1
22764,2022,4,4
22788,2022,4,3
22839,2022,4,2.5
22841,2022,4,3
22867,2022,4,3
22895,2022,4,4
22916,2022,4,3
22939,2022,4,0.71
22968,2022,4,3
22976,2022,4,3
23021,2022,4,3.5
23040,2022,4,3
23051,2022,4,2
23066,2022,4,3.5
23074,2022,4,3
23095,2022,4,3.5
23107,2022,4,2.5
23122,2022,4,2
23141,2022,4,2.5
23150,2022,4,3
23205,2022,4,3
23219,2022,4,0
23324,2022,4,0
16233,2023,1,1.35
17205,2023,1,0
17239,2023,1,0
17292,2023,1,0
17313,2023,1,1.66
17477,2023,1,0
17559,2023,1,3.2
17613,2023,1,2.77
17618,2023,1,3.5
17622,2023,1,0
17673,2023,1,3.73
17709,2023,1,4
17722,2023,1,0
17759,2023,1,0
17944,2023,1,0
17947,2023,1,0
17966,2023,1,0
17967,2023,1,3.01
17970,2023,1,3.87
17979,2023,1,0
18098,2023,1,0
18107,2023,1,0
18121,2023,1,0
18125,2023,1,3.25
18136,2023,1,3.5
18155,2023,1,0
18162,2023,1,0
18176,2023,1,4
18202,2023,1,0
18230,2023,1,0
18269,2023,1,3
18294,2023,1,0
18299,2023,1,3.5
18308,2023,1,0
18312,2023,1,0
18313,2023,1,3.5
18315,2023,1,0
18318,2023,1,0
18320,2023,1,3.5
18321,2023,1,3.5
18338,2023,1,0
18348,2023,1,3.5
18355,2023,1,0
18399,2023,1,3.5
18835,2023,1,4
18836,2023,1,4
18837,2023,1,3.82
18840,2023,1,4
18846,2023,1,3.98
18848,2023,1,3.93
18849,2023,1,4
18850,2023,1,0.46
18851,2023,1,4
18858,2023,1,4
22879,2022,3,2.5
22893,2022,3,3
22937,2022,3,0
22950,2022,3,3
22968,2022,3,3
22978,2022,3,4
23014,2022,3,4
23021,2022,3,3.5
23062,2022,3,3
23095,2022,3,3
23141,2022,3,3
23219,2022,3,3.33
23226,2022,3,0
16676,2022,4,3.5
18861,2023,1,4
18872,2023,1,3.65
18873,2023,1,3.93
18874,2023,1,4
18877,2023,1,3.93
18878,2023,1,3.93
18882,2023,1,3.61
18888,2023,1,4
18889,2023,1,3.37
18890,2023,1,3.04
18891,2023,1,3.68
18898,2023,1,3
18899,2023,1,3.81
18911,2023,1,3.73
18916,2023,1,4
18917,2023,1,4
18918,2023,1,3.57
18924,2023,1,3.78
24738,2023,1,3.61
24741,2023,1,3.5
24742,2023,1,3.5
24745,2023,1,3.65
24757,2023,1,3.43
24779,2023,1,3.11
24807,2023,1,3.1
24811,2023,1,3.43
24839,2023,1,3.2
24902,2023,1,3.61
24903,2023,1,3.63
24904,2023,1,3.38
24911,2023,1,3.3
24912,2023,1,3.6
24913,2023,1,3.33
24914,2023,1,3.51
24915,2023,1,3.05
24916,2023,1,3.95
24917,2023,1,3.5
24918,2023,1,3.08
24919,2023,1,3.38
24920,2023,1,3.23
24921,2023,1,0.71
24922,2023,1,3.34
24723,2023,1,3.45
24725,2023,1,3.8
24726,2023,1,3.26
24727,2023,1,3.78
24728,2023,1,2.73
24729,2023,1,3.78
24730,2023,1,3.4
24731,2023,1,3.78
24732,2023,1,3.5
24733,2023,1,3.7
24734,2023,1,3.55
24735,2023,1,3.35
24736,2023,1,3.41
24737,2023,1,2.79
24923,2023,1,3.27
24924,2023,1,3.41
24925,2023,1,3.63
24926,2023,1,3.38
24927,2023,1,3.74
24928,2023,1,3.53
24929,2023,1,3.34
24930,2023,1,3.42
24932,2023,1,3.71
24933,2023,1,4
24934,2023,1,3.26
24935,2023,1,3.34
24936,2023,1,3.84
24938,2023,1,3.55
24939,2023,1,3.66
24940,2023,1,3.89
24941,2023,1,3.73
24942,2023,1,3.65
24943,2023,1,3.53
24944,2023,1,3.53
24945,2023,1,3.24
24946,2023,1,3.85
24947,2023,1,3.68
24948,2023,1,3.21
24956,2023,1,3.63
24957,2023,1,3.58
24959,2023,1,3.38
24960,2023,1,3.27
24961,2023,1,3.35
24962,2023,1,3.55
24967,2023,1,0
24970,2023,1,3.56
24971,2023,1,4
24972,2023,1,3.32
24973,2023,1,3.84
24975,2023,1,2.88
24976,2023,1,3.37
24977,2023,1,3.55
24978,2023,1,3.53
24979,2023,1,3.29
24981,2023,1,3.61
24984,2023,1,2.92
24985,2023,1,3.56
24986,2023,1,0
24987,2023,1,3.2
24994,2023,1,3.3
24995,2023,1,3.46
25001,2023,1,3.43
25002,2023,1,3.7
25004,2023,1,3.47
25005,2023,1,3.01
25009,2023,1,3.76
25011,2023,1,4
25012,2023,1,3.55
25013,2023,1,3.1
25014,2023,1,3.48
25017,2023,1,3.53
25018,2023,1,3.33
25019,2023,1,3.72
25025,2023,1,3.5
25029,2023,1,4
25032,2023,1,4
25033,2023,1,3.41
25034,2023,1,3.28
25035,2023,1,4
25039,2023,1,3.56
25041,2023,1,3.41
25042,2023,1,3.5
25043,2023,1,4
25044,2023,1,3.92
25045,2023,1,3.5
25046,2023,1,4
25047,2023,1,0
25050,2023,1,3.53
25051,2023,1,3.34
25054,2023,1,4
15176,2023,2,3.64
16460,2023,2,0
16847,2023,2,4
17205,2023,2,3.5
17239,2023,2,0
17313,2023,2,0
17407,2023,2,0
17477,2023,2,4
17613,2023,2,2.69
17622,2023,2,0
17722,2023,2,2.55
17759,2023,2,3
17944,2023,2,0
17947,2023,2,3.5
17966,2023,2,0
17967,2023,2,0
17970,2023,2,3.89
17979,2023,2,0
18098,2023,2,0
18107,2023,2,0
18121,2023,2,0
18155,2023,2,0
18162,2023,2,0
18176,2023,2,0
18202,2023,2,0
18230,2023,2,0
18269,2023,2,2.06
18294,2023,2,0
18312,2023,2,0.28
18315,2023,2,3.5
18318,2023,2,3.13
18334,2023,2,3.5
18338,2023,2,0
18355,2023,2,3.5
18835,2023,2,3.9
18836,2023,2,4
18837,2023,2,3.93
18840,2023,2,4
18846,2023,2,3.92
18848,2023,2,3.5
18849,2023,2,4
18851,2023,2,3.93
18858,2023,2,3.92
18861,2023,2,4
18872,2023,2,3.71
18873,2023,2,3.75
18874,2023,2,3.92
18877,2023,2,3.5
18878,2023,2,3.92
18882,2023,2,3.13
18888,2023,2,0.8
18889,2023,2,4
18890,2023,2,1.17
18891,2023,2,3.94
18898,2023,2,1.5
18899,2023,2,3.69
18911,2023,2,3.72
18916,2023,2,3.5
18917,2023,2,3.92
18918,2023,2,3.5
18924,2023,2,3.93
18928,2023,2,4
18934,2023,2,3.93
18947,2023,2,3.92
18951,2023,2,3.75
18954,2023,2,3.38
18955,2023,2,0
18958,2023,2,3.9
18962,2023,2,3.5
18963,2023,2,3.6
18964,2023,2,3.86
18965,2023,2,4
18966,2023,2,3.5
18967,2023,2,3.9
18968,2023,2,3.5
18970,2023,2,3.93
18972,2023,2,0.7
18981,2023,2,3.71
18990,2023,2,3.93
18997,2023,2,3.83
18999,2023,2,4
19003,2023,2,3.5
19004,2023,2,3.93
19007,2023,2,4
19010,2023,2,4
19012,2023,2,3.98
19018,2023,2,4
19019,2023,2,4
19031,2023,2,3.88
19032,2023,2,3.93
19033,2023,2,4
19035,2023,2,3.8
19036,2023,2,3.92
19037,2023,2,3.88
19038,2023,2,1.44
19039,2023,2,3.87
19041,2023,2,3.83
19042,2023,2,4
19044,2023,2,4
19045,2023,2,4
19050,2023,2,3.86
19055,2023,2,2.88
19056,2023,2,3.5
19057,2023,2,3.92
19059,2023,2,3.6
19060,2023,2,4
19061,2023,2,3.94
19063,2023,2,3.9
19065,2023,2,3.6
19068,2023,2,0
19073,2023,2,3.9
19074,2023,2,3.86
19077,2023,2,3.87
19078,2023,2,3.94
19079,2023,2,1.17
21774,2021,2,3.29
21779,2021,2,2.84
21783,2021,2,3.19
21785,2021,2,3.64
21787,2021,2,3.5
21789,2021,2,2.78
21791,2021,2,2.92
21796,2021,2,3.31
21798,2021,2,3.43
21799,2021,2,3.4
21800,2021,2,3.34
21804,2021,2,2.79
21808,2021,2,3.53
21811,2021,2,3.47
21817,2021,2,3.69
21824,2021,2,3.16
21825,2021,2,2.83
21826,2021,2,3.26
21827,2021,2,3.61
21829,2021,2,3.54
21832,2021,2,3.24
21833,2021,2,3.56
21835,2021,2,3.21
21836,2021,2,3.58
21837,2021,2,3.1
21838,2021,2,3.08
21841,2021,2,3.39
21845,2021,2,3.5
21848,2021,2,3.37
21852,2021,2,3.47
21853,2021,2,3.66
21854,2021,2,3.18
21855,2021,2,3.45
21858,2021,2,3.62
21863,2021,2,3.61
21864,2021,2,3.47
21865,2021,2,3.29
21866,2021,2,3.45
21867,2021,2,3.71
21868,2021,2,3.46
21873,2021,2,3.42
21874,2021,2,3.55
21877,2021,2,3.68
21878,2021,2,3.62
21879,2021,2,3.24
21880,2021,2,3.51
21881,2021,2,3.63
21888,2021,2,3.51
21889,2021,2,3.58
21903,2021,2,3.53
21904,2021,2,3.63
21906,2021,2,3.11
21912,2021,2,3.57
21913,2021,2,3.21
21914,2021,2,3.63
21915,2021,2,3.42
21916,2021,2,3
21917,2021,2,3.63
21918,2021,2,2.92
21919,2021,2,3.71
21920,2021,2,3.63
21921,2021,2,3.53
21923,2021,2,3.44
21924,2021,2,3.47
21925,2021,2,3.21
21926,2021,2,3.75
21927,2021,2,3.37
21928,2021,2,3.57
21929,2021,2,3.51
21930,2021,2,3.55
21931,2021,2,3.47
21932,2021,2,3.46
21933,2021,2,3.42
21934,2021,2,3.37
21935,2021,2,3.68
21937,2021,2,3.79
21938,2021,2,3.67
21939,2021,2,3.66
21940,2021,2,3.79
21941,2021,2,3.58
21942,2021,2,3.7
21943,2021,2,3.45
21944,2021,2,3.68
21945,2021,2,3.29
21946,2021,2,3.27
21947,2021,2,3.5
21948,2021,2,3.37
21949,2021,2,3.26
21950,2021,2,3.62
21951,2021,2,3.45
21952,2021,2,3.53
21953,2021,2,3.45
21955,2021,2,3.37
21956,2021,2,3.61
21957,2021,2,3.61
21959,2021,2,3.36
21960,2021,2,3.47
21961,2021,2,3.53
21962,2021,2,3.51
21963,2021,2,3.58
21964,2021,2,3.21
21965,2021,2,3.5
21966,2021,2,3.53
21967,2021,2,3.34
21968,2021,2,3.53
21969,2021,2,3.61
21970,2021,2,3.5
21971,2021,2,3.24
21972,2021,2,3.55
21973,2021,2,3.79
21974,2021,2,3.55
21975,2021,2,3.63
21976,2021,2,3.79
21977,2021,2,3.76
21978,2021,2,3.66
21979,2021,2,3.53
21980,2021,2,3.71
21981,2021,2,3.57
21982,2021,2,3.66
21983,2021,2,3.58
21984,2021,2,3.53
21985,2021,2,3.53
21986,2021,2,3.64
21987,2021,2,3.42
21988,2021,2,3.39
21989,2021,2,3.51
21990,2021,2,3.5
21991,2021,2,3.45
21992,2021,2,3.68
21993,2021,2,3.63
15176,2022,1,2.9
15733,2022,1,3.48
15756,2022,1,0
16062,2022,1,3.8
16233,2022,1,2.5
16451,2022,1,0
16460,2022,1,3
16676,2022,1,3.29
16685,2022,1,4
16864,2022,1,3.8
16904,2022,1,1.35
17187,2022,1,3.85
17192,2022,1,4
17193,2022,1,3.72
17200,2022,1,3.81
17204,2022,1,3.44
17205,2022,1,3.93
17207,2022,1,4
17208,2022,1,3.36
17209,2022,1,4
17210,2022,1,4
17211,2022,1,4
17212,2022,1,3.93
17239,2022,1,2.76
17242,2022,1,3.93
17246,2022,1,3.78
17247,2022,1,3.65
17248,2022,1,3.57
17250,2022,1,4
17252,2022,1,3.57
17254,2022,1,4
17257,2022,1,3.93
17264,2022,1,4
17266,2022,1,3.28
17278,2022,1,3.44
17280,2022,1,4
17282,2022,1,4
17288,2022,1,4
17289,2022,1,4
17292,2022,1,3.72
17293,2022,1,3.93
17301,2022,1,3.88
17306,2022,1,4
17308,2022,1,4
17309,2022,1,4
17312,2022,1,4
17313,2022,1,4
17317,2022,1,4
17318,2022,1,3.5
17319,2022,1,3.84
17320,2022,1,3.82
17322,2022,1,3.93
17333,2022,1,4
17336,2022,1,4
17338,2022,1,4
17340,2022,1,4
17342,2022,1,4
17343,2022,1,3.79
17344,2022,1,4
17355,2022,1,4
17356,2022,1,3.72
17357,2022,1,3.57
17363,2022,1,3.13
17364,2022,1,3.61
17365,2022,1,4
17370,2022,1,3.57
17372,2022,1,3.69
17375,2022,1,3.48
17378,2022,1,3.93
21753,2021,2,3.01
21754,2021,2,3.83
21755,2021,2,3.66
21759,2021,2,3.58
21760,2021,2,2.9
21761,2021,2,3.62
21762,2021,2,3.42
21763,2021,2,3.45
21765,2021,2,3.1
21766,2021,2,3.53
21767,2021,2,2.53
21769,2021,2,2.55
21771,2021,2,3.2
17379,2022,1,4
17380,2022,1,3.92
17383,2022,1,3.7
17387,2022,1,4
17388,2022,1,3.57
17391,2022,1,4
17395,2022,1,3.58
17407,2022,1,3.4
17417,2022,1,3.58
17418,2022,1,3.61
17419,2022,1,3.93
17450,2022,1,4
17451,2022,1,3.4
17459,2022,1,4
17472,2022,1,3.78
17477,2022,1,3.48
23305,2022,1,4
23306,2022,1,4
23307,2022,1,4
23308,2022,1,4
23309,2022,1,4
23310,2022,1,3.5
23311,2022,1,4
23312,2022,1,4
23313,2022,1,4
23314,2022,1,3.5
23315,2022,1,4
23316,2022,1,4
23317,2022,1,3.5
23318,2022,1,4
23319,2022,1,4
23320,2022,1,4
23321,2022,1,4
23322,2022,1,4
23323,2022,1,4
23324,2022,1,3
23325,2022,1,4
23326,2022,1,4
23327,2022,1,3.5
23328,2022,1,4
23329,2022,1,4
23330,2022,1,3.5
23331,2022,1,4
23332,2022,1,3.5
23333,2022,1,3.5
23334,2022,1,0
23335,2022,1,4
23336,2022,1,4
23337,2022,1,4
23338,2022,1,4
23339,2022,1,0
23340,2022,1,4
23341,2022,1,0
23342,2022,1,0
23343,2022,1,0
23344,2022,1,4
23345,2022,1,3.5
23346,2022,1,4
23347,2022,1,3.5
23348,2022,1,4
23349,2022,1,0
23350,2022,1,4
23351,2022,1,4
23352,2022,1,4
23353,2022,1,4
23354,2022,1,4
23355,2022,1,3.5
15176,2022,2,1.77
16062,2022,2,3.94
16233,2022,2,1.11
16460,2022,2,3
16676,2022,2,2.63
16685,2022,2,3.5
16864,2022,2,3.94
16870,2022,2,1.11
16904,2022,2,1.35
17187,2022,2,3.85
17192,2022,2,3.88
17193,2022,2,3.77
17200,2022,2,4
17204,2022,2,3.6
17205,2022,2,1
17207,2022,2,4
17208,2022,2,3.8
17209,2022,2,3.95
17210,2022,2,3.81
17211,2022,2,4
17212,2022,2,3.19
17239,2022,2,0.44
17242,2022,2,3.44
17246,2022,2,3.83
17247,2022,2,3.79
17248,2022,2,3.94
17250,2022,2,3.9
17252,2022,2,3.8
17254,2022,2,3.81
17257,2022,2,3.58
17264,2022,2,3.63
17266,2022,2,3.35
17278,2022,2,3.9
17280,2022,2,3.78
17282,2022,2,3.9
17288,2022,2,3.78
17289,2022,2,3.75
17292,2022,2,2.2
17293,2022,2,3.82
17301,2022,2,4
17306,2022,2,3.9
17308,2022,2,3.95
17309,2022,2,3.81
17312,2022,2,3.77
17317,2022,2,3.95
17318,2022,2,3.82
17319,2022,2,3.9
17320,2022,2,3.6
17322,2022,2,3.38
17333,2022,2,4
17336,2022,2,4
17338,2022,2,3.8
17340,2022,2,4
17342,2022,2,3.81
17343,2022,2,3.9
17344,2022,2,3.65
17355,2022,2,3.88
17356,2022,2,3.12
17357,2022,2,3.9
17363,2022,2,3.9
17364,2022,2,3.87
17365,2022,2,3.88
17370,2022,2,3.91
17372,2022,2,3.93
17375,2022,2,0
17378,2022,2,3.42
17379,2022,2,3.9
17380,2022,2,3.9
17383,2022,2,3.79
17387,2022,2,4
17388,2022,2,3.83
17391,2022,2,3.72
17395,2022,2,3.85
17407,2022,2,1.82
17417,2022,2,3.79
17418,2022,2,3.23
17419,2022,2,3.42
17450,2022,2,4
17451,2022,2,3.5
17459,2022,2,3.88
17472,2022,2,3.83
17477,2022,2,0.95
17483,2022,2,3.94
17487,2022,2,3.56
17492,2022,2,4
17495,2022,2,4
17498,2022,2,3.81
17502,2022,2,3.77
17503,2022,2,3.44
17505,2022,2,3.6
17511,2022,2,3.44
17531,2022,2,4
17532,2022,2,3.57
17533,2022,2,3.4
17535,2022,2,4
17559,2022,2,3.09
17607,2022,2,3.94
17608,2022,2,4
17609,2022,2,3.81
17612,2022,2,3.82
17617,2022,2,3.73
17618,2022,2,0.82
17620,2022,2,3.12
17622,2022,2,0.92
17623,2022,2,1
17625,2022,2,3.79
17627,2022,2,3.88
17629,2022,2,3.28
17630,2022,2,3.87
17631,2022,2,4
17632,2022,2,3.9
17635,2022,2,3.69
17636,2022,2,3.75
17641,2022,2,3.69
17643,2022,2,3.4
17644,2022,2,3.91
17645,2022,2,3.63
17647,2022,2,3.81
17650,2022,2,3.9
17653,2022,2,3.88
17655,2022,2,3.81
17657,2022,2,4
17660,2022,2,3.66
17662,2022,2,4
17663,2022,2,3.85
17668,2022,2,3.88
17669,2022,2,3.79
17671,2022,2,3.77
17672,2022,2,3.95
17673,2022,2,3.78
17676,2022,2,4
17677,2022,2,3.5
17682,2022,2,3.84
17683,2022,2,3.68
17687,2022,2,3.8
17689,2022,2,3.91
17691,2022,2,3.35
17692,2022,2,3.83
17694,2022,2,3.83
17696,2022,2,3.7
17702,2022,2,4
17703,2022,2,3.8
17705,2022,2,3.8
17706,2022,2,3.91
17709,2022,2,3.5
17710,2022,2,3.95
17714,2022,2,3.85
17716,2022,2,3.9
17717,2022,2,3.93
17720,2022,2,3.75
17722,2022,2,1.75
17723,2022,2,3.75
17728,2022,2,3.88
17737,2022,2,4
17738,2022,2,4
17741,2022,2,3.88
17750,2022,2,4
17751,2022,2,4
17757,2022,2,3.88
17758,2022,2,3.85
17759,2022,2,1.81
17761,2022,2,3.9
17764,2022,2,3.93
17769,2022,2,3.95
17773,2022,2,3.5
17774,2022,2,3.9
17776,2022,2,3.5
17786,2022,2,3.83
17788,2022,2,4
17789,2022,2,4
17790,2022,2,3.85
17791,2022,2,3.9
17792,2022,2,3.87
17806,2022,2,3.9
17811,2022,2,3.9
17813,2022,2,3.87
17814,2022,2,3.83
17816,2022,2,3.83
18968,2023,1,3.93
18970,2023,1,3.86
18972,2023,1,3.5
18981,2023,1,3.92
18990,2023,1,4
18997,2023,1,4
18999,2023,1,4
19003,2023,1,4
19004,2023,1,4
19007,2023,1,4
19010,2023,1,4
19012,2023,1,3.47
19018,2023,1,4
19019,2023,1,4
19031,2023,1,3.93
19032,2023,1,4
19033,2023,1,4
19035,2023,1,3.77
19036,2023,1,3.93
19037,2023,1,4
19038,2023,1,3.04
19039,2023,1,3.22
19041,2023,1,4
19042,2023,1,4
19044,2023,1,3.57
19045,2023,1,3.37
19048,2023,1,3.5
19050,2023,1,3.57
19055,2023,1,2.9
19056,2023,1,3.93
19057,2023,1,4
19059,2023,1,4
19060,2023,1,3.93
19061,2023,1,4
19063,2023,1,4
19065,2023,1,3.57
19068,2023,1,3.93
19073,2023,1,4
19074,2023,1,3.43
19077,2023,1,4
19078,2023,1,3.89
19079,2023,1,3.43
19080,2023,1,3.04
19083,2023,1,3.48
19086,2023,1,0
19090,2023,1,4
19098,2023,1,3.93
19099,2023,1,3.5
19101,2023,1,4
19102,2023,1,2.62
19107,2023,1,4
19108,2023,1,3.85
19109,2023,1,4
19112,2023,1,3.5
19114,2023,1,4
19119,2023,1,3.93
19122,2023,1,3.65
19132,2023,1,4
19154,2023,1,4
19156,2023,1,3.93
19161,2023,1,4
19163,2023,1,3.93
19173,2023,1,4
19178,2023,1,3.5
19196,2023,1,4
19202,2023,1,3.93
19207,2023,1,3.47
19208,2023,1,4
19219,2023,1,4
19222,2023,1,4
19224,2023,1,4
19225,2023,1,3.68
19226,2023,1,3.57
19227,2023,1,3.44
19228,2023,1,0
19229,2023,1,3.35
19232,2023,1,3.83
19234,2023,1,3.57
19241,2023,1,4
19245,2023,1,4
19246,2023,1,4
19249,2023,1,3.81
19252,2023,1,3.81
19254,2023,1,3
19258,2023,1,3.93
19269,2023,1,4
19279,2023,1,4
19286,2023,1,4
19290,2023,1,4
19291,2023,1,4
19293,2023,1,4
19308,2023,1,4
19309,2023,1,4
19311,2023,1,4
19312,2023,1,4
19313,2023,1,3.77
19317,2023,1,3.78
19318,2023,1,3.93
19320,2023,1,3.68
19321,2023,1,3.93
19326,2023,1,4
19329,2023,1,0
19332,2023,1,4
19336,2023,1,4
19337,2023,1,4
19350,2023,1,3.57
19351,2023,1,3.93
19353,2023,1,3.93
19354,2023,1,3.5
19355,2023,1,4
19361,2023,1,3.78
19362,2023,1,3.93
19363,2023,1,3.78
19364,2023,1,3.18
19368,2023,1,3.93
19369,2023,1,3.68
19370,2023,1,3.93
19374,2023,1,4
19375,2023,1,3.86
19378,2023,1,4
19382,2023,1,4
19389,2023,1,4
19391,2023,1,3.93
19392,2023,1,3.5
19393,2023,1,3.35
19394,2023,1,3.5
19395,2023,1,3.81
19396,2023,1,4
19397,2023,1,3.93
19398,2023,1,3.57
19400,2023,1,4
19401,2023,1,4
19405,2023,1,3.65
19410,2023,1,3.85
19412,2023,1,3.88
19416,2023,1,3.93
19418,2023,1,3.93
19425,2023,1,3.43
19432,2023,1,3.62
19441,2023,1,4
19443,2023,1,4
19445,2023,1,4
19446,2023,1,4
19448,2023,1,4
19449,2023,1,4
19450,2023,1,4
19455,2023,1,4
19463,2023,1,4
19467,2023,1,4
19471,2023,1,4
19472,2023,1,4
19473,2023,1,3.42
19475,2023,1,3.93
19477,2023,1,2.61
19479,2023,1,3.13
19480,2023,1,4
19481,2023,1,3.93
19482,2023,1,4
19487,2023,1,3.93
19488,2023,1,4
19489,2023,1,3.93
19491,2023,1,4
19493,2023,1,4
19496,2023,1,4
19497,2023,1,3.59
19498,2023,1,0
19511,2023,1,4
19513,2023,1,4
19514,2023,1,3.48
19518,2023,1,3.93
19522,2023,1,4
19524,2023,1,0
19529,2023,1,4
19531,2023,1,4
19533,2023,1,3.94
19537,2023,1,4
19539,2023,1,3.93
19540,2023,1,4
19541,2023,1,3.93
19549,2023,1,0
19552,2023,1,0
19555,2023,1,4
19557,2023,1,0
19558,2023,1,3.94
19565,2023,1,3.62
19568,2023,1,4
19571,2023,1,3.93
19573,2023,1,4
19576,2023,1,3.73
19596,2023,1,3.93
19597,2023,1,3.93
19601,2023,1,3.04
19604,2023,1,3.74
19606,2023,1,4
19615,2023,1,2.62
19624,2023,1,4
19633,2023,1,3.93
19634,2023,1,4
19635,2023,1,4
19636,2023,1,4
18928,2023,1,3.27
18934,2023,1,3.67
18947,2023,1,4
18951,2023,1,4
18954,2023,1,3.93
18955,2023,1,0
18958,2023,1,4
18961,2023,1,3.48
18962,2023,1,3.93
18963,2023,1,4
18964,2023,1,4
18965,2023,1,4
18966,2023,1,3.59
18967,2023,1,4
19640,2023,1,4
19641,2023,1,4
19642,2023,1,3.93
19647,2023,1,3.91
19648,2023,1,4
19651,2023,1,4
19653,2023,1,3.93
19657,2023,1,4
19659,2023,1,0
19662,2023,1,4
19663,2023,1,3.93
19670,2023,1,3.62
19671,2023,1,4
19672,2023,1,3.62
19685,2023,1,4
19688,2023,1,0
19691,2023,1,4
19154,2023,2,4
19156,2023,2,3.5
19161,2023,2,4
19163,2023,2,1.69
19173,2023,2,3.8
19178,2023,2,3.2
19196,2023,2,3.6
19202,2023,2,3.69
19207,2023,2,3.73
19208,2023,2,4
19219,2023,2,3.69
19222,2023,2,3.67
19224,2023,2,3.92
19225,2023,2,3.87
19226,2023,2,3.83
19227,2023,2,3.5
19229,2023,2,0
19232,2023,2,3.6
19234,2023,2,3.93
19241,2023,2,3.67
19245,2023,2,4
19246,2023,2,3.83
19249,2023,2,3.5
19252,2023,2,3.56
